song_name,song_id,duration,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,album_name,album_id,album_release_date,artist_name,artist_id
LUNCH,629DixmZGHc7ILtEntuiWE,179587,96,0.893,0.0452,0.4,0.0823,0.0632,-7.981,0.0643,124.987,0.945,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH
BIRDS OF A FEATHER,6dOtVTDdiauQNBQEDOtlAB,210373,95,0.747,0.2,0.507,0.0608,0.117,-10.171,0.0358,104.978,0.438,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH
CHIHIRO,7BRD7x5pt8Lqa1eGYC4dzj,303440,95,0.7,0.144,0.425,0.879,0.083,-12.531,0.0529,110.015,0.521,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH
WILDFLOWER,3QaPy1KgI7nu9FJEQUgn6h,261467,91,0.467,0.612,0.247,0.000271,0.17,-12.002,0.0431,148.101,0.126,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH
BLUE,2prqm9sPLj10B4Wg0wE5x9,343120,90,0.349,0.29,0.337,0.172,0.139,-10.671,0.0407,142.01,0.0365,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH
L’AMOUR DE MA VIE,6fPan2saHdFaIHuTSatORv,333987,90,0.467,0.2,0.392,0.0174,0.106,-9.355,0.0908,145.104,0.313,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH
SKINNY,1CsMKhwEmNnmvHUuO5nryA,219733,90,0.251,0.693,0.252,0.00706,0.0968,-14.478,0.0375,69.988,0.0395,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH
THE GREATEST,6TGd66r0nlPaYm3KIoI7ET,293840,89,0.407,0.637,0.192,3.33e-06,0.21,-10.99,0.0368,128.173,0.159,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH
"What Was I Made For? [From The Motion Picture ""Barbie""]",6wf7Yu7cxBSPrRlWeSeK0Q,222370,89,0.391,0.953,0.084,0.0,0.0983,-17.843,0.0317,79.449,0.111,"What Was I Made For? [From The Motion Picture ""Barbie""]",3AafSrFIbJPH6BJHiJm1Cd,2023-07-13,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH
THE DINER,1LLUoftvmTjVNBHZoQyveF,186347,88,0.857,0.243,0.386,0.0931,0.111,-9.761,0.168,125.017,0.661,HIT ME HARD AND SOFT,7aJuG4TFXa2hmE4z1yxc3n,2024-05-17,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH
"Let Me Go (with Alesso, Florida Georgia Line & watt)",5Gu0PDLN4YJeW75PpBSg9p,174800,73,0.664,0.0337,0.708,0.0,0.0841,-4.154,0.0474,103.07,0.742,"Let Me Go (with Alesso, Florida Georgia Line & watt)",3ggBBGRhkDVAu7pQRXRPXO,2017-09-08,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F
Starving,4Ce37cRWvM1vIGGynKcs22,181880,72,0.728,0.378,0.616,0.0,0.105,-4.238,0.0645,99.962,0.508,Starving,18pR217SWwBjODSRWFBw0I,2016-07-22,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F
Love Myself,36phXHOKx8rO7CMp2vNX4x,218773,68,0.617,0.0026,0.759,0.0,0.419,-6.785,0.0678,122.924,0.324,HAIZ,1ABRc0UFHY3x6rKQeFBTQ0,2016-02-26,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F
Capital Letters,6l0Ky2PycJV1Bz88kFeVGL,219373,66,0.667,0.0337,0.814,8.27e-06,0.0518,-5.529,0.0736,99.911,0.463,Fifty Shades Freed (Original Motion Picture Soundtrack),4w0N1CaZwQ5RPIuawqlYyy,2018-02-09,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F
Coast (feat. Anderson .Paak),1l4iQsOZ5sOXZPMQLvouaB,166720,65,0.727,0.0125,0.832,9.96e-06,0.116,-5.153,0.0495,111.988,0.813,Coast,0152qvGv0mmX2vU36Rocng,2022-07-29,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F
Most Girls,10GJQkjRJcZhGTLagFOC62,204400,65,0.756,0.0478,0.572,0.0,0.0853,-7.019,0.0763,102.986,0.417,Most Girls,4w5LxfyoOPHkGJZrco1UT5,2017-04-28,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F
Rock Bottom,2qxaR31Te4xDR2yO6LqM8z,198240,60,0.611,0.313,0.706,0.0,0.053,-5.036,0.0603,157.968,0.724,HAIZ,1ABRc0UFHY3x6rKQeFBTQ0,2016-02-26,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F
Wrong Direction,5Qsp8mtshe70DX7EYbWZGo,248987,59,0.39,0.472,0.388,0.0,0.157,-9.017,0.0355,72.934,0.187,Half Written Story,1UPxmm7vKXqA7tO7Y3XklR,2020-05-08,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F
"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",6W5RmgWh46p9RQ4LDezHKE,178320,54,0.517,0.327,0.623,0.0,0.127,-6.35,0.0715,148.045,0.278,Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack),2ZeHAc9olOJ70wqPjHXhZE,2015-05-12,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F
I Love You's,60todhJq1ScRkVxFvXTuZF,216084,54,0.681,0.0262,0.783,0.0,0.206,-4.997,0.18,106.901,0.323,Half Written Story,1UPxmm7vKXqA7tO7Y3XklR,2020-05-08,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F
Swim,3M0lSi5WW79CXQamgSBIjx,228787,81,0.666,0.27,0.542,0.0,0.0765,-6.429,0.0392,120.134,0.0771,Chase Atlantic,7C8uqokvE67UOlu1TiEYMd,2017-10-04,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT
Friends,7uDUb37h7Xdhza1eWMkoJv,230011,81,0.328,0.0117,0.608,6.45e-06,0.108,-6.368,0.038,107.384,0.0796,Nostalgia - EP,4hZ8kmFKSmguXiWpGjUzcF,2015-02-21,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT
Into It,4HwDCXsMBC7SUdp2WT4MZP,196767,80,0.518,0.0503,0.572,2.41e-05,0.129,-6.706,0.0416,130.053,0.291,Chase Atlantic,7C8uqokvE67UOlu1TiEYMd,2017-10-04,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT
Consume (feat. Goon Des Garcons),0X2bh8NVQ8svDQIn2AdCbW,267920,78,0.556,0.07,0.714,0.0,0.261,-5.322,0.158,146.113,0.434,Chase Atlantic,7C8uqokvE67UOlu1TiEYMd,2017-10-04,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT
Slow Down,2VyaGJJI8dOiv36F8vHZIL,212093,77,0.473,0.0169,0.78,5.9e-06,0.291,-4.861,0.0358,129.972,0.261,Paradise - EP,7p7vt3VZb5ORhePGbHAf8S,2016-12-20,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT
Meddle About,5fVl28RgREvxVtGSf9OsbK,203886,75,0.383,0.00408,0.797,0.0103,0.32,-6.411,0.0522,159.922,0.369,Meddle About,0EziSyfFiXUxfnfqwCCHD3,2014-12-25,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT
HEAVEN AND BACK,1JdQibdvxgcrB8Rv1KFndw,248240,74,0.309,0.0902,0.793,0.092,0.0888,-6.195,0.0774,193.714,0.532,PHASES,2WLUF4duyNMxLMnSMyfN6L,2019-06-28,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT
The Walls,5pXui9rkf5W90DgZobuDiK,229840,70,0.357,0.326,0.704,1.54e-06,0.124,-6.925,0.0828,144.172,0.225,Chase Atlantic,7C8uqokvE67UOlu1TiEYMd,2017-10-04,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT
Church,7bbYT48HWWIbL3YKmtMNzn,220000,70,0.556,0.0109,0.824,0.0,0.112,-4.539,0.0548,112.99,0.292,Part One,5TxFJxig3GYqMq6oroffmA,2017-01-27,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT
Right Here,2KtS31kaWNHs12Q5B43Ixh,235000,69,0.351,0.00516,0.587,1.87e-05,0.121,-6.413,0.0413,159.881,0.221,Part One,5TxFJxig3GYqMq6oroffmA,2017-01-27,Chase Atlantic,7cYEt1pqMgXJdq00hAwVpT
Back to You (feat. Bebe Rexha & Digital Farm Animals),7F9vK8hNFMml4GtHsaXui6,190428,64,0.683,0.207,0.53,0.0,0.394,-4.918,0.142,75.016,0.645,Back to You (feat. Bebe Rexha & Digital Farm Animals),4sBgGazGb7S9ZUQJu2Y0qa,2017-07-21,Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp
Just Hold On,27zK2lkAiqFw7y113I94H5,198774,56,0.647,0.00383,0.932,1.5e-06,0.0574,-3.515,0.0824,114.991,0.374,Neon Future III,1VFgefav92A6JzlPSUatzV,2018-11-09,Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp
Written All Over Your Face,7ihiIM5oLCXn011v1qV72D,160560,61,0.749,0.00625,0.943,1.66e-06,0.082,-4.537,0.0852,124.042,0.686,Faith In The Future (Deluxe),2RMzjdvRjr9gd2XgS5PnEn,2022-11-11,Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp
Out Of My System,4QU579S6uCG9vWaHUeGnLp,137973,60,0.574,0.000937,0.906,0.00596,0.0678,-4.482,0.122,162.061,0.826,Faith In The Future (Deluxe),2RMzjdvRjr9gd2XgS5PnEn,2022-11-11,Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp
Bigger Than Me,0XdZ6YWnTtkQcMlDXE2qFN,221440,59,0.468,0.00195,0.835,0.0,0.424,-3.8,0.0501,144.925,0.454,Faith In The Future (Deluxe),2RMzjdvRjr9gd2XgS5PnEn,2022-11-11,Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp
Holding On To Heartache,1poukvcQUt0It0NT2ZI9Ia,210227,59,0.578,0.195,0.595,0.0,0.0992,-5.725,0.0276,92.002,0.504,Faith In The Future (Deluxe),2RMzjdvRjr9gd2XgS5PnEn,2022-11-11,Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp
Chicago,15JkWkQqlUffU29B1oKUKH,232413,58,0.45,0.00119,0.716,0.0,0.131,-3.598,0.0291,81.987,0.306,Faith In The Future (Deluxe),2RMzjdvRjr9gd2XgS5PnEn,2022-11-11,Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp
Silver Tongues,1YKxbSgpL00ipiFvG3OWfN,205187,58,0.492,0.0101,0.822,0.0,0.0793,-4.892,0.0647,159.991,0.409,Faith In The Future (Deluxe),2RMzjdvRjr9gd2XgS5PnEn,2022-11-11,Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp
Always You,5KcT9rJDqQJUSFF3O9wPJ5,187467,58,0.632,0.0384,0.724,0.0,0.0554,-4.821,0.0308,100.073,0.553,Walls,4F4wlAmPyUVCyISxlePFL9,2020-01-31,Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp
Miss You,3zxrecYFao03IrrcyFiaMU,182026,58,0.541,0.0216,0.69,0.0,0.257,-5.391,0.206,180.239,0.681,Miss You,22anLYKhfIkwUOz8RZtZKq,2017-12-01,Louis Tomlinson,57WHJIHrjOE3iAxpihhMnp
Señorita,6v3KW9xbzN5yKLt9YKDYA2,190800,80,0.759,0.0379,0.548,0.0,0.0828,-6.049,0.0289,116.963,0.75,Shawn Mendes (Deluxe),0xzScN8P3hQAz3BT3YYX5w,2019-06-19,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF
I LUV IT (feat. Playboi Carti),2H2ytI7ompfNmRkI2sq8Uk,174880,82,0.618,0.0103,0.793,0.00463,0.235,-5.794,0.0506,75.524,0.198,I LUV IT (feat. Playboi Carti),32kJxu3atkwQVZ6iOjw7UB,2024-03-27,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF
Shameless,2ogKhhoMClkFXek7ZgxAhN,219742,81,0.377,0.0197,0.651,5.31e-05,0.174,-5.437,0.0589,129.607,0.0851,Romance,3Vsbl0diFGw8HNSjG8ue9m,2019-12-06,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF
Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,217307,81,0.765,0.184,0.523,3.56e-05,0.132,-4.333,0.03,104.988,0.394,Camila,2vD3zSQr8hNlg0obNel4TE,2018-01-12,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF
Bam Bam (feat. Ed Sheeran),2DB4DdfCFMw1iaR6JaR03a,206071,71,0.756,0.182,0.697,0.0,0.333,-6.377,0.0401,94.996,0.956,Familia,4urxMitPAkjyey14LeuWSX,2022-04-07,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF
Never Be the Same,4eWQlBRaTjPPUlzacqEeoQ,226973,76,0.637,0.181,0.713,0.000637,0.137,-4.333,0.0747,129.923,0.243,Camila,2vD3zSQr8hNlg0obNel4TE,2018-01-12,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF
HE KNOWS (feat. Lil Nas X),6G53gri09h5KXRegSCcWy9,181840,76,0.739,0.0786,0.682,3.88e-05,0.106,-6.872,0.126,124.894,0.471,HE KNOWS (feat. Lil Nas X),5lFg9dwFRS88AOY22qwki2,2024-05-10,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF
My Oh My (feat. DaBaby),3yOlyBJuViE2YSGn3nVE1K,170746,73,0.724,0.018,0.491,1.29e-05,0.0887,-6.024,0.0296,105.046,0.383,Romance,3Vsbl0diFGw8HNSjG8ue9m,2019-12-06,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF
Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,180000,72,0.638,0.346,0.717,0.0,0.105,-4.722,0.0337,100.027,0.249,Beautiful (feat. Camila Cabello),6hCR3zQtRH0IgookOYt771,2018-08-02,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF
I Know What You Did Last Summer,2GyA33q5rti5IxkMQemRDH,223853,72,0.687,0.102,0.761,0.0,0.147,-4.582,0.0876,113.939,0.743,Handwritten,6sUOosXuYt0oUeczJRbedZ,2015-04-14,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF
Painkiller,1YlulsUKDduOmC7WxvXYPW,213507,64,0.683,0.0875,0.42,0.0,0.225,-6.51,0.0542,128.621,0.469,Free Time,6b5iXFsc488so2TO4kUHfr,2019-09-13,Ruel,5xkAtLTf309LAGZTbvULBn
Want U Around (feat. Ruel),1Qu24vc8msUVLcMZWa4k1x,247720,62,0.571,0.3,0.443,6.95e-06,0.101,-6.76,0.0451,143.923,0.621,Apolonio,7HlxxaJOHK0ArY4Ae4Qfc7,2020-10-16,Ruel,5xkAtLTf309LAGZTbvULBn
Dazed & Confused,2pyjbGTpJCPjMYwCbdymiF,189608,60,0.688,0.102,0.5,0.0,0.355,-7.411,0.138,127.906,0.418,Dazed & Confused,4FFdoMdORifF6Qt3ymDMB8,2018-04-27,Ruel,5xkAtLTf309LAGZTbvULBn
GROWING UP IS _____,4KkjSqBzF06TS1fhasBQWH,233587,55,0.674,0.0012,0.719,0.000118,0.231,-5.69,0.029,112.542,0.494,4TH WALL,17FxTkMIOb6nzuewcCmTJc,2023-03-03,Ruel,5xkAtLTf309LAGZTbvULBn
Face To Face,2QdVcmVPIxW826rRJDf58l,203747,55,0.711,0.139,0.634,0.0,0.103,-4.351,0.0668,90.04,0.356,Free Time,6b5iXFsc488so2TO4kUHfr,2019-09-13,Ruel,5xkAtLTf309LAGZTbvULBn
Hard Sometimes,0D2xguFRqCF0OUqXCkqrpU,269493,55,0.407,0.845,0.317,2.66e-06,0.139,-7.895,0.0429,81.899,0.216,Free Time,6b5iXFsc488so2TO4kUHfr,2019-09-13,Ruel,5xkAtLTf309LAGZTbvULBn
Younger,2qXicQG06oT0ijKBznpgQv,222320,54,0.745,0.202,0.477,0.0,0.12,-7.706,0.088,136.055,0.454,Younger,4rTW2Lgkp1nwYw0jNIK2sI,2018-06-05,Ruel,5xkAtLTf309LAGZTbvULBn
golden hour - Ruel Remix,5SxZtc0xXmrXcXaoUIQskY,209022,55,0.326,0.646,0.645,0.00521,0.224,-4.374,0.0442,188.488,0.183,golden hour (Ruel Remix),4A21QpeV6cRI9yocOzfrv2,2022-11-18,Ruel,5xkAtLTf309LAGZTbvULBn
What A Life,4OUASKtHBgvuEY1By2WO5v,194000,49,0.563,0.00301,0.793,0.000435,0.0937,-5.505,0.0324,113.971,0.278,What A Life,6Y0Nq4Gz0l9YkiI7RDvfQc,2024-03-27,Ruel,5xkAtLTf309LAGZTbvULBn
Say,5VjTlCuX8C11QDunDwvyNh,227434,52,0.617,0.771,0.315,0.0,0.0809,-7.998,0.0326,119.822,0.447,Ready,4iosTZ1wD4C0psaI0E2pS5,2018-06-15,Ruel,5xkAtLTf309LAGZTbvULBn
Devil Town,0vf2eBw2inhl8y61cYQMv2,179955,73,0.576,0.12,0.759,0.0,0.121,-8.165,0.0599,99.969,0.501,Cavetown,0ZyaO9oGhq7blYJzo3l65t,2015-11-09,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8
Juliet,45ROR8UMn60YEVQnDy0uVF,278991,72,0.546,0.00346,0.586,0.00114,0.0562,-8.488,0.0313,131.778,0.364,Animal Kingdom,40MJoESOQ4BDr5Y6jY7cFa,2019-04-12,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8
This Is Home,7s8VgA8OjvwBUuigKzEGBx,226073,69,0.811,0.56,0.266,1.05e-06,0.0962,-12.478,0.0406,130.044,0.211,This Is Home,0eB1tOktFK5AtA9YBYSXRu,2015-08-03,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8
Boys Will Be Bugs,6suYoN4gFkanqOBn5yRnJC,329050,68,0.486,0.00387,0.528,1.4e-05,0.106,-11.722,0.0463,178.519,0.452,Animal Kingdom,40MJoESOQ4BDr5Y6jY7cFa,2019-04-12,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8
Meteor Shower,6A2itXgDf96XHp9qR6oyPN,265010,65,0.512,0.428,0.488,5.1e-05,0.109,-10.31,0.0328,170.017,0.141,Cavetown,0ZyaO9oGhq7blYJzo3l65t,2015-11-09,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8
Home,3XRALl9CNCnjjbCZid2L9w,269897,64,0.532,0.387,0.474,8.51e-05,0.11,-5.223,0.0372,124.86,0.281,Home,1VsBid0LZVPoNokDiJqROg,2019-06-07,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8
Lemon Boy,3Yvk0ZLxMlt6ioasvdN6vB,272903,63,0.509,0.185,0.478,1.4e-06,0.0891,-10.051,0.0392,139.926,0.323,Lemon Boy,5rvA7Pth9X8PFp5jHqFl3V,2018-01-01,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8
Fool,7asyVbwQE7IbA3x2be7bdI,233785,60,0.675,0.0635,0.464,0.073,0.0711,-9.277,0.151,79.55,0.129,Lemon Boy,5rvA7Pth9X8PFp5jHqFl3V,2018-01-01,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8
Sweet Tooth,6TCmU4U7Ooqep96bnYx5lH,246250,59,0.57,0.255,0.31,2.03e-06,0.112,-13.208,0.0316,139.711,0.242,Sleepyhead,6l8EXrFMXWeHaEutYhwl98,2020-03-27,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8
Talk to Me,3znD2JTezT8ZLkp2pmft2l,277327,58,0.626,0.667,0.323,0.0,0.0605,-9.607,0.0339,130.082,0.234,Dear.,39M1dSHwZxHyPwOb0bRuJU,2018-06-29,Cavetown,2hR4h1Cao2ueuI7Cx9c7V8
Somebody To You,6VrLYoQKdhu1Jruei06t65,185098,71,0.525,0.0581,0.818,0.0,0.333,-5.952,0.0358,171.962,0.897,Meet The Vamps,12gXA8pXYzj9bycyyKSGAa,2014-01-01,The Vamps,7gAppWoH7pcYmphCVTXkzs
All Night,0dXNQ8dckG4eYfEtq9zcva,197640,69,0.538,0.0041,0.804,0.0,0.33,-5.194,0.0358,144.992,0.507,Night & Day (Night Edition),69Pj3ce9XFZUi3XuQylLKf,2017-07-14,The Vamps,7gAppWoH7pcYmphCVTXkzs
Can We Dance,2kqAtjOtQPAR0OiYUJR43k,192711,60,0.643,0.00307,0.82,0.0,0.189,-4.729,0.0463,130.135,0.583,Meet The Vamps,12gXA8pXYzj9bycyyKSGAa,2014-01-01,The Vamps,7gAppWoH7pcYmphCVTXkzs
Just My Type,29VLdEqFvd0l4JFscCnrp7,211360,58,0.61,0.00299,0.87,0.0,0.064,-4.012,0.0693,125.014,0.523,Night & Day (Day Edition),0VKcOEVdDLf95KdHfBw9AR,2018-07-13,The Vamps,7gAppWoH7pcYmphCVTXkzs
Somebody To You,36M0NzkkJzr4ud9RYM5ynK,183052,57,0.562,0.0952,0.877,0.0,0.334,-3.567,0.044,86.991,0.785,Meet The Vamps (Christmas Edition),2uFYxUG2I67ddvtgP8W7Gt,2014-12-01,The Vamps,7gAppWoH7pcYmphCVTXkzs
Last Night,0uHnegOU2eTG0Lbz2bHA1I,187644,54,0.629,0.00694,0.759,0.0,0.29,-6.671,0.0611,91.041,0.937,Meet The Vamps,12gXA8pXYzj9bycyyKSGAa,2014-01-01,The Vamps,7gAppWoH7pcYmphCVTXkzs
Oh Cecilia (Breaking My Heart),3jnQF0OxLiAEFFcMdBgJ9s,196684,55,0.746,0.0319,0.844,0.0,0.318,-5.505,0.0339,100.027,0.662,Meet The Vamps,12gXA8pXYzj9bycyyKSGAa,2014-01-01,The Vamps,7gAppWoH7pcYmphCVTXkzs
All The Lies,6PqUdUGS4h5aGY7YyEGXr8,179457,51,0.611,0.167,0.835,0.0,0.107,-4.107,0.139,102.023,0.672,All The Lies,4JFyas1xaX9NnAvRP9DhKF,2019-03-15,The Vamps,7gAppWoH7pcYmphCVTXkzs
I Found A Girl,7I8EGPtqTwlC0UlCAkpYtP,179440,52,0.717,0.118,0.856,0.0,0.274,-4.68,0.0565,89.982,0.645,Wake Up (Deluxe),44qy89HXAh4e0ab35rlY2J,2015-10-13,The Vamps,7gAppWoH7pcYmphCVTXkzs
Wild Heart,78a5CHuPIXYlPYVQIjH9nc,191871,52,0.617,0.000451,0.906,0.0,0.0717,-4.822,0.0311,119.012,0.807,Meet The Vamps,12gXA8pXYzj9bycyyKSGAa,2014-01-01,The Vamps,7gAppWoH7pcYmphCVTXkzs
Hayloft II,0kYMwaQWABTkFff8AZjmYI,215040,74,0.326,0.0044,0.866,7.37e-06,0.0912,-4.541,0.101,178.181,0.172,Inside (Deluxe),03EqExvZuxLK86huLxGIa2,2022-01-28,Mother Mother,0e86yPdC41PGRkLp2Q1Bph
Hayloft,2kKkl59fY6Cic1CmhvSEZK,181680,74,0.527,0.00477,0.921,0.000165,0.422,-2.666,0.0734,95.975,0.447,O My Heart,41U6Qbx5KxhHYIuwlK3lXA,2008-09-23,Mother Mother,0e86yPdC41PGRkLp2Q1Bph
Verbatim,4IA6pgGRmqfxWGAfyZ8cgR,168320,73,0.827,0.309,0.58,0.0,0.148,-6.809,0.327,78.007,0.491,Touch Up,391bN6K5GtiVruKSrjQjL2,2007-05-08,Mother Mother,0e86yPdC41PGRkLp2Q1Bph
Burning Pile,5ZpAU5f4jxj6i9XoKK0RaI,262173,72,0.515,0.0633,0.755,0.00101,0.107,-3.724,0.0383,140.101,0.165,O My Heart,41U6Qbx5KxhHYIuwlK3lXA,2008-09-23,Mother Mother,0e86yPdC41PGRkLp2Q1Bph
Oh Ana,1HOhw9h6IpSVpFPS6OzUu4,197080,70,0.511,0.674,0.525,1.68e-05,0.112,-7.152,0.0427,128.095,0.339,Touch Up,391bN6K5GtiVruKSrjQjL2,2007-05-08,Mother Mother,0e86yPdC41PGRkLp2Q1Bph
Arms Tonite,5plW0IS6XNNFFvLCH15edI,216667,69,0.687,0.0973,0.649,0.000561,0.161,-3.841,0.0396,139.978,0.325,O My Heart,41U6Qbx5KxhHYIuwlK3lXA,2008-09-23,Mother Mother,0e86yPdC41PGRkLp2Q1Bph
Body,2zXbLJiS5099aDVyTHIDU4,213573,67,0.594,0.131,0.633,0.0,0.343,-3.604,0.0587,148.065,0.476,O My Heart,41U6Qbx5KxhHYIuwlK3lXA,2008-09-23,Mother Mother,0e86yPdC41PGRkLp2Q1Bph
Wrecking Ball,007JQyyu6DrGza9XX6scAN,194320,66,0.664,0.194,0.797,0.0,0.337,-4.473,0.0362,97.004,0.284,O My Heart,41U6Qbx5KxhHYIuwlK3lXA,2008-09-23,Mother Mother,0e86yPdC41PGRkLp2Q1Bph
Problems,32XPs7Frm2dQRI4BraStaX,207533,65,0.629,0.00802,0.85,0.0284,0.155,-3.653,0.0261,104.034,0.525,Eureka,3ZUS8xzEYnqstEf4lHSeVe,2011-03-15,Mother Mother,0e86yPdC41PGRkLp2Q1Bph
Ghosting,0SyDN2bmZtpM5Kr0y1DE6G,285987,60,0.607,0.325,0.618,0.00186,0.108,-5.1,0.0258,92.033,0.238,O My Heart,41U6Qbx5KxhHYIuwlK3lXA,2008-09-23,Mother Mother,0e86yPdC41PGRkLp2Q1Bph
Beggin' On Your Knees (feat. Victoria Justice),116kG9vvdUtoprjYtToONt,193547,60,0.623,0.00841,0.869,0.0,0.0771,-3.376,0.0481,130.013,0.663,Victorious: Music From The Hit TV Show (feat. Victoria Justice),1VM5qKftnTKFU9rthvEgYx,2011-08-01,Victorious Cast,1KYszkVzlhV3rAqmAcYIgd
Freak The Freak Out (feat. Victoria Justice),3vu8NXAryXrNG8ICj71Buq,234480,57,0.689,0.00129,0.858,0.0,0.0988,-3.185,0.061,140.022,0.51,Victorious: Music From The Hit TV Show (feat. Victoria Justice),1VM5qKftnTKFU9rthvEgYx,2011-08-01,Victorious Cast,1KYszkVzlhV3rAqmAcYIgd
Make It Shine (Victorious Theme) (feat. Victoria Justice),4nqxQU97VmHhn3e6a3CUWZ,187773,54,0.52,0.000137,0.933,0.0,0.0556,-2.884,0.0541,137.022,0.397,Victorious: Music From The Hit TV Show (feat. Victoria Justice),1VM5qKftnTKFU9rthvEgYx,2011-08-01,Victorious Cast,1KYszkVzlhV3rAqmAcYIgd
Give It Up (feat. Elizabeth Gillies & Ariana Grande),7wtyoTQXrHkHj1iOyUJ33B,165147,55,0.758,0.0949,0.944,6.49e-06,0.402,-1.541,0.0696,119.97,0.696,Victorious: Music From The Hit TV Show (feat. Victoria Justice),1VM5qKftnTKFU9rthvEgYx,2011-08-01,Victorious Cast,1KYszkVzlhV3rAqmAcYIgd
Best Friend's Brother (feat. Victoria Justice),5ilbsx6qkdgTZLptWIvXEV,218267,54,0.613,0.000398,0.917,9.69e-06,0.159,-4.754,0.0637,140.001,0.77,Victorious: Music From The Hit TV Show (feat. Victoria Justice),1VM5qKftnTKFU9rthvEgYx,2011-08-01,Victorious Cast,1KYszkVzlhV3rAqmAcYIgd
